Ranges: [0.000040-0.000065, 0.000065-0.000105, 0.000105-0.000169, 0.000169-0.000274, 0.000274-0.000443, 0.000443-0.000718, 0.000718-0.001161, 0.001161-0.001879, 0.001879-0.003040, 0.003040-0.004918, 0.004918-0.007958, 0.007958-0.012876, 0.012876-0.020833, 0.020833-0.033709, 0.033709-0.054543, 0.054543-0.088252, 0.088252-0.142794, 0.142794-0.231046, 0.231046-0.373840, 0.373840-0.604886, 0.604886-0.978727, 0.978727-0.999960]
Miss_counts: [17500, 11500, 20500, 21500, 24000, 19000, 19000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 12500, 12000, 12500, 13500, 14000, 15500, 15000, 17500]
Range_probabilities: [0.039204, 0.039660, 0.038979, 0.049486, 0.062645, 0.049725, 0.049725, 0.063160, 0.049821, 0.050230, 0.062766, 0.049845, 0.039431, 0.039584, 0.039584, 0.039641, 0.039584, 0.039507, 0.039469, 0.039356, 0.039394, 0.039204]
Range_scores: [0.966876, 0.978107, 0.961309, 1.220453, 1.544987, 1.226340, 1.226340, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.966876]
Miss_counts: [17500, 11500, 20500, 21500, 24000, 19000, 19000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 17500]
Range_probabilities: [0.039206, 0.039661, 0.038980, 0.049488, 0.062648, 0.049727, 0.049727, 0.063162, 0.049823, 0.050232, 0.062768, 0.049847, 0.039433, 0.039585, 0.039547, 0.039642, 0.039585, 0.039509, 0.039471, 0.039357, 0.039395, 0.039206]
Range_scores: [0.966876, 0.978107, 0.961309, 1.220453, 1.544987, 1.226340, 1.226340, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 21500, 24000, 19000, 19000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039207, 0.039663, 0.038982, 0.049490, 0.062650, 0.049729, 0.049729, 0.063165, 0.049825, 0.050234, 0.062771, 0.049849, 0.039434, 0.039587, 0.039548, 0.039644, 0.039587, 0.039510, 0.039472, 0.039359, 0.039397, 0.039170]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.544987, 1.226340, 1.226340, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24000, 19000, 19000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039209, 0.039665, 0.038984, 0.049445, 0.062653, 0.049731, 0.049731, 0.063168, 0.049827, 0.050236, 0.062774, 0.049851, 0.039436, 0.039588, 0.039550, 0.039646, 0.039588, 0.039512, 0.039474, 0.039361, 0.039398, 0.039172]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.544987, 1.225160, 1.226340, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24000, 19500, 19000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039211, 0.039667, 0.038985, 0.049447, 0.062656, 0.049686, 0.049734, 0.063171, 0.049829, 0.050239, 0.062777, 0.049853, 0.039438, 0.039590, 0.039552, 0.039648, 0.039590, 0.039514, 0.039476, 0.039362, 0.039400, 0.039173]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.544987, 1.225160, 1.225160, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24000, 19500, 19500, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039213, 0.039669, 0.038987, 0.049450, 0.062659, 0.049688, 0.049688, 0.063174, 0.049832, 0.050241, 0.062780, 0.049856, 0.039440, 0.039592, 0.039554, 0.039649, 0.039592, 0.039516, 0.039478, 0.039364, 0.039402, 0.039175]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.544987, 1.223981, 1.225160, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24000, 20000, 19500, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039215, 0.039670, 0.038989, 0.049452, 0.062662, 0.049643, 0.049690, 0.063177, 0.049834, 0.050243, 0.062783, 0.049858, 0.039442, 0.039594, 0.039556, 0.039651, 0.039594, 0.039518, 0.039480, 0.039366, 0.039404, 0.039177]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.225160, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 19500, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039217, 0.039673, 0.038991, 0.049455, 0.062606, 0.049646, 0.049693, 0.063181, 0.049837, 0.050247, 0.062787, 0.049861, 0.039444, 0.039597, 0.039558, 0.039654, 0.039597, 0.039520, 0.039482, 0.039369, 0.039406, 0.039180]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.974349, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 13500, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039219, 0.039675, 0.038993, 0.049457, 0.062609, 0.049648, 0.049648, 0.063184, 0.049840, 0.050249, 0.062790, 0.049864, 0.039446, 0.039598, 0.039560, 0.039656, 0.039598, 0.039522, 0.039484, 0.039370, 0.039408, 0.039181]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.238795, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 14500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 14000, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039221, 0.039676, 0.038995, 0.049459, 0.062611, 0.049650, 0.049650, 0.063186, 0.049841, 0.050251, 0.062792, 0.049865, 0.039448, 0.039600, 0.039562, 0.039657, 0.039600, 0.039486, 0.039486, 0.039372, 0.039410, 0.039183]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237603, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15000, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 14000, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039223, 0.039678, 0.038997, 0.049462, 0.062614, 0.049652, 0.049652, 0.063189, 0.049844, 0.050205, 0.062795, 0.049868, 0.039450, 0.039602, 0.039564, 0.039659, 0.039602, 0.039488, 0.039488, 0.039374, 0.039412, 0.039185]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237008, 1.547964, 1.229294, 0.972476, 0.976227, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15500, 23500, 18000, 14500, 13000, 13000, 12000, 12500, 14000, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039223, 0.039679, 0.038998, 0.049463, 0.062616, 0.049654, 0.049654, 0.063191, 0.049845, 0.050182, 0.062797, 0.049869, 0.039451, 0.039603, 0.039565, 0.039660, 0.039603, 0.039489, 0.039489, 0.039375, 0.039413, 0.039186]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237008, 1.547964, 1.229294, 0.972476, 0.975287, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15500, 23500, 18000, 14500, 13500, 13000, 12000, 12500, 14000, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039225, 0.039681, 0.038999, 0.049465, 0.062618, 0.049655, 0.049655, 0.063193, 0.049847, 0.050184, 0.062799, 0.049871, 0.039452, 0.039566, 0.039566, 0.039662, 0.039604, 0.039490, 0.039490, 0.039376, 0.039414, 0.039187]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237008, 1.546475, 1.229294, 0.972476, 0.975287, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15500, 24000, 18000, 14500, 13500, 13000, 12000, 12500, 14000, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039227, 0.039683, 0.039001, 0.049468, 0.062622, 0.049658, 0.049658, 0.063197, 0.049850, 0.050187, 0.062742, 0.049874, 0.039455, 0.039569, 0.039569, 0.039664, 0.039607, 0.039493, 0.039493, 0.039379, 0.039417, 0.039190]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237008, 1.546475, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.970606, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15500, 24000, 18000, 15000, 13500, 13000, 12000, 12500, 14000, 14000, 15500, 15000, 18000]
Range_probabilities: [0.039229, 0.039685, 0.039003, 0.049469, 0.062624, 0.049660, 0.049660, 0.063199, 0.049852, 0.050189, 0.062745, 0.049876, 0.039418, 0.039570, 0.039570, 0.039665, 0.039608, 0.039494, 0.039494, 0.039380, 0.039418, 0.039191]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237008, 1.546475, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.969672, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15500, 24000, 18000, 15000, 13500, 13000, 12000, 12500, 14000, 14000, 16000, 15000, 18000]
Range_probabilities: [0.039230, 0.039686, 0.039004, 0.049471, 0.062626, 0.049662, 0.049662, 0.063202, 0.049854, 0.050191, 0.062747, 0.049878, 0.039420, 0.039572, 0.039572, 0.039667, 0.039610, 0.039495, 0.039495, 0.039344, 0.039420, 0.039193]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.223981, 1.223981, 1.557678, 1.228702, 1.237008, 1.545731, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.969672, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20000, 20000, 20000, 18000, 15500, 24500, 18000, 15000, 13500, 13000, 12000, 12500, 14000, 14000, 16000, 15000, 18000]
Range_probabilities: [0.039231, 0.039687, 0.039006, 0.049473, 0.062628, 0.049664, 0.049664, 0.063204, 0.049855, 0.050192, 0.062719, 0.049879, 0.039421, 0.039573, 0.039573, 0.039668, 0.039611, 0.039497, 0.039497, 0.039345, 0.039421, 0.039194]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.222804, 1.223981, 1.557678, 1.228702, 1.237008, 1.545731, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.973412, 0.973412, 0.969672, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20500, 20000, 20000, 18000, 15500, 24500, 18000, 15000, 13500, 13000, 12000, 12500, 14000, 14000, 16000, 15000, 18000]
Range_probabilities: [0.039233, 0.039689, 0.039007, 0.049475, 0.062631, 0.049618, 0.049666, 0.063207, 0.049858, 0.050195, 0.062722, 0.049882, 0.039423, 0.039575, 0.039575, 0.039670, 0.039613, 0.039499, 0.039499, 0.039347, 0.039423, 0.039196]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.222804, 1.223981, 1.557678, 1.228702, 1.237008, 1.545731, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965946]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20500, 20000, 20000, 18000, 15500, 24500, 18000, 15000, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18000]
Range_probabilities: [0.039235, 0.039691, 0.039009, 0.049477, 0.062634, 0.049620, 0.049668, 0.063209, 0.049860, 0.050197, 0.062724, 0.049884, 0.039424, 0.039576, 0.039576, 0.039672, 0.039614, 0.039462, 0.039500, 0.039348, 0.039424, 0.039197]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.222804, 1.223981, 1.557678, 1.228702, 1.237008, 1.545731, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20500, 20000, 20000, 18000, 15500, 24500, 18000, 15000, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039236, 0.039692, 0.039010, 0.049479, 0.062636, 0.049622, 0.049670, 0.063211, 0.049861, 0.050198, 0.062727, 0.049885, 0.039426, 0.039578, 0.039578, 0.039673, 0.039616, 0.039464, 0.039502, 0.039350, 0.039426, 0.039161]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.222804, 1.223981, 1.557678, 1.228702, 1.237008, 1.544244, 1.229294, 0.971540, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20500, 20000, 20000, 18000, 15500, 25000, 18000, 15000, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039239, 0.039695, 0.039013, 0.049482, 0.062640, 0.049625, 0.049673, 0.063215, 0.049864, 0.050201, 0.062670, 0.049888, 0.039428, 0.039580, 0.039580, 0.039675, 0.039618, 0.039466, 0.039504, 0.039352, 0.039428, 0.039163]
Range_scores: [0.966876, 0.978107, 0.961309, 1.219278, 1.543501, 1.222804, 1.223981, 1.557678, 1.228702, 1.237008, 1.544244, 1.229294, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 20500, 22000, 24500, 20500, 20000, 20000, 18000, 15500, 25000, 18000, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039240, 0.039696, 0.039014, 0.049484, 0.062642, 0.049627, 0.049675, 0.063218, 0.049866, 0.050203, 0.062672, 0.049890, 0.039392, 0.039582, 0.039582, 0.039677, 0.039620, 0.039467, 0.039505, 0.039354, 0.039429, 0.039165]
Range_scores: [0.966876, 0.978107, 0.960384, 1.219278, 1.543501, 1.222804, 1.223981, 1.557678, 1.228702, 1.237008, 1.544244, 1.229294, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 21000, 22000, 24500, 20500, 20000, 20000, 18000, 15500, 25000, 18000, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039242, 0.039698, 0.038978, 0.049486, 0.062645, 0.049629, 0.049677, 0.063220, 0.049868, 0.050205, 0.062675, 0.049892, 0.039393, 0.039583, 0.039583, 0.039678, 0.039621, 0.039469, 0.039507, 0.039355, 0.039431, 0.039166]
Range_scores: [0.966876, 0.978107, 0.960384, 1.219278, 1.543501, 1.222804, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.229294, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 21000, 22000, 24500, 20500, 20000, 20500, 18000, 15500, 25000, 18000, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039244, 0.039700, 0.038981, 0.049489, 0.062648, 0.049632, 0.049680, 0.063163, 0.049871, 0.050208, 0.062679, 0.049895, 0.039395, 0.039585, 0.039585, 0.039681, 0.039624, 0.039471, 0.039509, 0.039358, 0.039433, 0.039169]
Range_scores: [0.966876, 0.978107, 0.960384, 1.219278, 1.543501, 1.222804, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 21000, 22000, 24500, 20500, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039246, 0.039702, 0.038982, 0.049491, 0.062651, 0.049634, 0.049682, 0.063166, 0.049874, 0.050211, 0.062682, 0.049850, 0.039397, 0.039587, 0.039587, 0.039683, 0.039625, 0.039473, 0.039511, 0.039359, 0.039435, 0.039170]
Range_scores: [0.966876, 0.978107, 0.960384, 1.218106, 1.543501, 1.222804, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 21000, 22500, 24500, 20500, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039248, 0.039704, 0.038984, 0.049446, 0.062654, 0.049637, 0.049684, 0.063169, 0.049876, 0.050213, 0.062685, 0.049852, 0.039399, 0.039589, 0.039589, 0.039685, 0.039627, 0.039475, 0.039513, 0.039361, 0.039437, 0.039172]
Range_scores: [0.966876, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [17500, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039250, 0.039706, 0.038986, 0.049448, 0.062657, 0.049591, 0.049687, 0.063172, 0.049878, 0.050216, 0.062688, 0.049854, 0.039401, 0.039591, 0.039591, 0.039687, 0.039629, 0.039477, 0.039515, 0.039363, 0.039439, 0.039174]
Range_scores: [0.965946, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.975287, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [18000, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 13500, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039213, 0.039707, 0.038988, 0.049450, 0.062660, 0.049593, 0.049689, 0.063174, 0.049880, 0.050217, 0.062690, 0.049856, 0.039403, 0.039593, 0.039593, 0.039688, 0.039631, 0.039478, 0.039516, 0.039365, 0.039440, 0.039176]
Range_scores: [0.965946, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.974349, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.965017]
Miss_counts: [18000, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 14000, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 18500]
Range_probabilities: [0.039215, 0.039709, 0.038989, 0.049452, 0.062662, 0.049595, 0.049690, 0.063177, 0.049882, 0.050219, 0.062692, 0.049858, 0.039404, 0.039556, 0.039594, 0.039690, 0.039632, 0.039480, 0.039518, 0.039366, 0.039442, 0.039177]
Range_scores: [0.965946, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.974349, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.964089]
Miss_counts: [18000, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 14000, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 19000]
Range_probabilities: [0.039216, 0.039710, 0.038991, 0.049454, 0.062664, 0.049597, 0.049692, 0.063179, 0.049884, 0.050221, 0.062695, 0.049860, 0.039406, 0.039558, 0.039596, 0.039691, 0.039634, 0.039481, 0.039519, 0.039368, 0.039443, 0.039141]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.974349, 0.975287, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.964089]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 14000, 13000, 12000, 12500, 14500, 14000, 16000, 15000, 19000]
Range_probabilities: [0.039180, 0.039712, 0.038992, 0.049456, 0.062667, 0.049599, 0.049694, 0.063182, 0.049886, 0.050223, 0.062697, 0.049862, 0.039407, 0.039559, 0.039597, 0.039693, 0.039635, 0.039483, 0.039521, 0.039369, 0.039445, 0.039142]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.228111, 0.970606, 0.974349, 0.974349, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.964089]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 18500, 15500, 14000, 13500, 12000, 12500, 14500, 14000, 16000, 15000, 19000]
Range_probabilities: [0.039182, 0.039713, 0.038994, 0.049458, 0.062669, 0.049601, 0.049696, 0.063184, 0.049888, 0.050225, 0.062699, 0.049864, 0.039409, 0.039561, 0.039561, 0.039694, 0.039637, 0.039484, 0.039522, 0.039371, 0.039446, 0.039144]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.226930, 0.970606, 0.974349, 0.974349, 0.977637, 0.976227, 0.972476, 0.973412, 0.969672, 0.971540, 0.964089]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 19000, 15500, 14000, 13500, 12000, 12500, 14500, 14000, 16000, 15000, 19000]
Range_probabilities: [0.039184, 0.039715, 0.038995, 0.049460, 0.062672, 0.049603, 0.049698, 0.063187, 0.049890, 0.050227, 0.062702, 0.049818, 0.039410, 0.039562, 0.039562, 0.039696, 0.039639, 0.039486, 0.039524, 0.039373, 0.039448, 0.039146]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.226930, 0.970606, 0.974349, 0.974349, 0.977637, 0.976227, 0.972476, 0.972476, 0.969672, 0.971540, 0.964089]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 19000, 15500, 14000, 13500, 12000, 12500, 14500, 14500, 16000, 15000, 19000]
Range_probabilities: [0.039185, 0.039717, 0.038997, 0.049462, 0.062675, 0.049605, 0.049700, 0.063189, 0.049892, 0.050229, 0.062705, 0.049820, 0.039412, 0.039564, 0.039564, 0.039697, 0.039640, 0.039488, 0.039488, 0.039374, 0.039450, 0.039147]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.221628, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.226930, 0.970606, 0.974349, 0.973412, 0.977637, 0.976227, 0.972476, 0.972476, 0.969672, 0.971540, 0.964089]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21000, 20000, 20500, 18000, 15500, 25000, 19000, 15500, 14000, 14000, 12000, 12500, 14500, 14500, 16000, 15000, 19000]
Range_probabilities: [0.039186, 0.039718, 0.038998, 0.049464, 0.062677, 0.049607, 0.049702, 0.063192, 0.049894, 0.050231, 0.062707, 0.049822, 0.039413, 0.039565, 0.039527, 0.039699, 0.039642, 0.039489, 0.039489, 0.039376, 0.039451, 0.039149]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.220453, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.226930, 0.970606, 0.974349, 0.973412, 0.977637, 0.976227, 0.972476, 0.972476, 0.969672, 0.971540, 0.964089]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21500, 20000, 20500, 18000, 15500, 25000, 19000, 15500, 14000, 14000, 12000, 12500, 14500, 14500, 16000, 15000, 19000]
Range_probabilities: [0.039188, 0.039720, 0.039000, 0.049466, 0.062680, 0.049561, 0.049705, 0.063195, 0.049896, 0.050234, 0.062710, 0.049824, 0.039415, 0.039567, 0.039529, 0.039701, 0.039644, 0.039491, 0.039491, 0.039377, 0.039453, 0.039151]
Range_scores: [0.965017, 0.978107, 0.960384, 1.218106, 1.543501, 1.220453, 1.223981, 1.556179, 1.228702, 1.237008, 1.544244, 1.226930, 0.970606, 0.974349, 0.973412, 0.977637, 0.976227, 0.972476, 0.972476, 0.969672, 0.971540, 0.963161]
Miss_counts: [18500, 11500, 21000, 22500, 24500, 21500, 20000, 20500, 18000, 15500, 25000, 19000, 15500, 14000, 14000, 12000, 12500, 14500, 14500, 16000, 15000, 19500]
